Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Moldova,Benin,2018,Exports & Imports,63,1,2.92,0.03,586.68,599.99,13.31,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Bangladesh,2018,Exports & Imports,2,182,0.09,4.72,-8359.93,2301.02,10660.95,0.18,0.09,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Bulgaria,2018,Exports & Imports,177,977,8.22,25.36,-16140.12,48422.27,64562.39,1.12,1.79,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Bahrain,2018,Exports & Imports,3,2,0.14,0.05,103.19,103.83,0.64,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,"Bahamas, The",2018,Exports & Imports,1,1,0.05,0.03,20.87,49.21,28.34,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Bosnia and Herzegovina,2018,Exports & Imports,18,84,0.84,2.18,-1621.12,1588.22,3209.34,0.06,0.06,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Belarus,2018,Exports & Imports,398,789,18.48,20.48,-40819.21,87234.59,128053.8,2.22,3.22,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Belize,2018,Exports & Imports,2,5,0.09,0.13,335.6,410.61,75.02,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Bolivia,2018,Exports & Imports,1,5,0.05,0.13,-19.57,10.13,29.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Brazil,2018,Exports & Imports,4,277,0.19,7.19,-11654.06,176.07,11830.13,0.21,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Barbados,2018,Exports & Imports,,2,,0.05,,,38.87,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Brunei,2018,Exports & Imports,1,2,0.05,0.05,2.95,3.27,0.31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Canada,2018,Exports & Imports,91,303,4.22,7.86,-4588.45,4536.43,9124.88,0.16,0.17,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,Switzerland,2018,Exports & Imports,108,846,5.01,21.96,24098.79,60116.9,36018.11,0.62,2.22,,,,,,,,,,,,,,,,,,,,,,,,,
