Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Germany,Mauritius,2018,Exports & Imports,1521,237,34.48,5.27,95420.23,160392.06,64971.83,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Malawi,2018,Exports & Imports,376,29,8.52,0.64,-111080.66,23297.61,134378.27,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Malaysia,2018,Exports & Imports,2681,1522,60.78,33.83,-4486486.98,6138835.96,10625322.94,0.82,0.39,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,North America,2018,Exports & Imports,3882,3970,88.01,88.24,62782199.23,146429014.5,83646815.22,6.47,9.37,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Namibia,2018,Exports & Imports,998,189,22.63,4.2,-99244.36,68881.72,168126.09,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,New Caledonia,2018,Exports & Imports,961,11,21.79,0.24,47552.55,48660.97,1108.42,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Niger,2018,Exports & Imports,357,39,8.09,0.87,27857.96,28155.57,297.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Nigeria,2018,Exports & Imports,1920,329,43.53,7.31,-1714716.15,1037683.01,2752399.16,0.21,0.07,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Nicaragua,2018,Exports & Imports,707,105,16.03,2.33,-25085.46,63812.14,88897.61,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Niue,2018,Exports & Imports,,4,,0.09,,,35.21,0,,,,,,,,,,,,,,,,,,,,,,,,,,
