Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Greece,Finland,2018,Exports & Imports,515,676,12.92,15.34,24509.69,205697.65,181187.96,0.28,0.52,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Fiji,2018,Exports & Imports,7,2,0.18,0.05,75.85,80.76,4.91,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,France,2018,Exports & Imports,1637,2991,41.06,67.85,-1299753.38,1190169.06,2489922.44,3.82,3.01,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Faeroe Islands,2018,Exports & Imports,8,3,0.2,0.07,-5346.64,54.58,5401.22,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Gabon,2018,Exports & Imports,24,6,0.6,0.14,-17724.56,467.23,18191.78,0.03,0,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,United Kingdom,2018,Exports & Imports,1663,3026,41.71,68.65,-124235.53,1411772.09,1536007.63,2.36,3.58,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Georgia,2018,Exports & Imports,268,41,6.72,0.93,156102.27,159335.79,3233.52,0.01,0.4,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Ghana,2018,Exports & Imports,259,29,6.5,0.66,17932.53,35091.4,17158.87,0.03,0.09,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Gibraltar,2018,Exports & Imports,113,36,2.83,0.82,672382.53,672436.41,53.88,0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Guinea,2018,Exports & Imports,33,3,0.83,0.07,-914.65,1121.86,2036.51,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,"Gambia, The",2018,Exports & Imports,15,1,0.38,0.02,194.48,194.99,0.51,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Greece,Equatorial Guinea,2018,Exports & Imports,8,2,0.2,0.05,121.83,195.58,73.75,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
