Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Austria,Tunisia,2018,Exports & Imports,818,649,19.18,14.59,-59915.06,106702.86,166617.92,0.09,0.06,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Turkey,2018,Exports & Imports,2184,2364,51.21,53.15,-440362.25,1535285.92,1975648.18,1.07,0.87,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Tanzania,2018,Exports & Imports,303,96,7.1,2.16,11811.22,14991.2,3179.98,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Uganda,2018,Exports & Imports,345,127,8.09,2.86,5045.74,9846.72,4800.98,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Ukraine,2018,Exports & Imports,1849,1076,43.35,24.19,-219790.08,585356.79,805146.87,0.44,0.33,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,United States Minor Outlying I,2018,Exports & Imports,1,6,0.02,0.13,-1.3,0.21,1.51,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Unspecified,2018,Exports & Imports,132,3,3.1,0.07,821.36,837.66,16.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Uruguay,2018,Exports & Imports,586,156,13.74,3.51,-102121.42,20682.21,122803.62,0.07,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,United States,2018,Exports & Imports,2572,3325,60.3,74.75,5463300.25,12485990.16,7022689.91,3.81,7.05,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Uzbekistan,2018,Exports & Imports,504,86,11.82,1.93,93609.02,98689.6,5080.58,0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Holy See,2018,Exports & Imports,29,3,0.68,0.07,439.77,450.81,11.05,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,St. Vincent and the Grenadines,2018,Exports & Imports,23,3,0.54,0.07,129.51,137.95,8.44,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Venezuela,2018,Exports & Imports,313,120,7.34,2.7,17167.93,17858.85,690.92,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,British Virgin Islands,2018,Exports & Imports,211,15,4.95,0.34,12337.93,12367.86,29.93,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Vietnam,2018,Exports & Imports,975,1232,22.86,27.7,-702590.11,266418.77,969008.88,0.53,0.15,,,,,,,,,,,,,,,,,,,,,,,,,
Austria, World,2018,Exports & Imports,4265,4448,100,100,-7203229.98,176991970.6,184195200.6,100,100,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Yemen,2018,Exports & Imports,109,8,2.56,0.18,6548.57,6647.45,98.88,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,South Africa,2018,Exports & Imports,1467,877,34.4,19.72,294411.29,692722.74,398311.45,0.22,0.39,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,"Congo, Dem. Rep.",2018,Exports & Imports,220,117,5.16,2.63,1452.24,4415.53,2963.29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Zambia,2018,Exports & Imports,241,22,5.65,0.49,5583.15,5919.94,336.79,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Zimbabwe,2018,Exports & Imports,215,59,5.04,1.33,5024.26,6368.32,1344.07,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
