Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Finland,Czech Republic,2018,Exports & Imports,1105,1549,28.66,35.88,-757092.11,400275.52,1157367.64,1.48,0.53,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Germany,2018,Exports & Imports,1961,3623,50.87,83.92,-749017.01,11156092.75,11905109.75,15.19,14.82,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Djibouti,2018,Exports & Imports,31,1,0.8,0.02,209.81,209.97,0.16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Dominica,2018,Exports & Imports,2,6,0.05,0.14,0.3,5.84,5.53,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Denmark,2018,Exports & Imports,1568,2507,40.67,58.07,-510432.54,1357821.81,1868254.35,2.38,1.8,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Dominican Republic,2018,Exports & Imports,202,132,5.24,3.06,34825,42237.41,7412.41,0.01,0.06,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Algeria,2018,Exports & Imports,190,20,4.93,0.46,206379.61,206716.25,336.64,0,0.27,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,East Asia & Pacific,2018,Exports & Imports,2575,3413,66.8,79.06,-580841.25,8521476.77,9102318.02,11.62,11.32,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Europe & Central Asia,2018,Exports & Imports,3718,4230,96.45,97.98,-8592117.81,51302948.54,59895066.34,76.44,68.17,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Ecuador,2018,Exports & Imports,214,145,5.55,3.36,29435.09,44401.7,14966.61,0.02,0.06,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,"Egypt, Arab Rep.",2018,Exports & Imports,470,296,12.19,6.86,430004.95,463210.91,33205.96,0.04,0.62,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Eritrea,2018,Exports & Imports,46,1,1.19,0.02,251.73,255.63,3.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Spain,2018,Exports & Imports,1347,2081,34.94,48.2,-268568.2,1152821.07,1421389.28,1.81,1.53,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Estonia,2018,Exports & Imports,2834,2276,73.51,52.72,-246169.83,2035485.9,2281655.73,2.91,2.7,,,,,,,,,,,,,,,,,,,,,,,,,
