Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Hungary,Sri Lanka,2018,Exports & Imports,211,87,5.27,2,-36128.65,7834.82,43963.47,0.04,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Lithuania,2018,Exports & Imports,1106,731,27.61,16.77,96084,285172.97,189088.97,0.16,0.23,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Luxembourg,2018,Exports & Imports,530,494,13.23,11.33,28389.73,117641.97,89252.24,0.08,0.09,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Latvia,2018,Exports & Imports,951,361,23.74,8.28,132987.12,215682.13,82695,0.07,0.17,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Macao,2018,Exports & Imports,35,28,0.87,0.64,-7882.35,1241.07,9123.42,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Morocco,2018,Exports & Imports,428,146,10.68,3.35,186352.86,194150.59,7797.73,0.01,0.16,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Moldova,2018,Exports & Imports,1083,90,27.03,2.06,97694.92,107423.44,9728.52,0.01,0.09,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Madagascar,2018,Exports & Imports,33,16,0.82,0.37,1498.33,1735.48,237.15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Maldives,2018,Exports & Imports,26,2,0.65,0.05,183.72,183.92,0.21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Middle East & North Africa,2018,Exports & Imports,1710,1310,42.69,30.05,347476.33,1436262.26,1088785.93,0.93,1.16,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Mexico,2018,Exports & Imports,675,430,16.85,9.86,673686.69,875929.08,202242.39,0.17,0.71,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,North Macedonia,2018,Exports & Imports,1319,316,32.93,7.25,254209.95,401078.14,146868.18,0.13,0.32,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Mali,2018,Exports & Imports,29,2,0.72,0.05,2712.87,2729.52,16.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Malta,2018,Exports & Imports,530,120,13.23,2.75,17744.95,40702.55,22957.6,0.02,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Myanmar,2018,Exports & Imports,41,12,1.02,0.28,-1341.02,1067.39,2408.41,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Mongolia,2018,Exports & Imports,146,31,3.64,0.71,10929.28,11526.9,597.62,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Montenegro,2018,Exports & Imports,928,57,23.17,1.31,-6111.01,52087.52,58198.53,0.05,0.04,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Mozambique,2018,Exports & Imports,17,4,0.42,0.09,-2405.94,1669.05,4074.99,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Mauritania,2018,Exports & Imports,30,1,0.75,0.02,2161.92,2210.27,48.34,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Mauritius,2018,Exports & Imports,140,25,3.49,0.57,3498.2,4685.86,1187.66,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Malawi,2018,Exports & Imports,15,3,0.37,0.07,-163.98,552.19,716.17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Malaysia,2018,Exports & Imports,411,658,10.26,15.09,-259852.06,160463.21,420315.27,0.36,0.13,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,North America,2018,Exports & Imports,1638,2650,40.89,60.78,1614368.04,3854954.64,2240586.6,1.91,3.11,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Namibia,2018,Exports & Imports,30,17,0.75,0.39,52.35,137.72,85.37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,New Caledonia,2018,Exports & Imports,77,1,1.92,0.02,1787.27,1787.43,0.16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Niger,2018,Exports & Imports,12,8,0.3,0.18,635,710.34,75.34,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Nigeria,2018,Exports & Imports,188,57,4.69,1.31,34685.28,34971.28,286,0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Nicaragua,2018,Exports & Imports,63,6,1.57,0.14,1701.14,2035.46,334.32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Netherlands,2018,Exports & Imports,1660,2893,41.44,66.35,-1711298.98,4293743.9,6005042.88,5.12,3.46,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Norway,2018,Exports & Imports,885,515,22.09,11.81,152027.02,188225.69,36198.67,0.03,0.15,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Nepal,2018,Exports & Imports,55,112,1.37,2.57,1676.7,2249.81,573.11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,New Zealand,2018,Exports & Imports,371,226,9.26,5.18,70971.21,76415.25,5444.05,0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,
